SU_ID,POLLCLOSE_STATE_WEIGHT,POLLCLOSE_NATIONAL_WEIGHT,FINALVOTE_STATE_WEIGHT,FINALVOTE_NATIONAL_WEIGHT,P_STATE,STATENUM,LVA,LVB,LV,LIKELYVOTER,TIMEVOTE,TRUMPFACTOR3,FAVSENDEM,FAVSENREP,PARTYCONTROL,GETAHEAD,TRADENATIONALECON,TRADELOCALECON,HEALTHLAW,IMMDEPORT,RUSSIA,QPVVOTE,FIRSTTIME,QPVVOTE3,BREAKA,BREAKB,BREAKC,SEX,AGE65,RACETH,RACETH5,EDUC,INCOME,PARTY,PARTYFULL,IDEO,RELIG,RELIG4,SIZEPLACE,FORMFLAG
20032715,152.01819993,146.64232149,117.8300851,108.0054696,(NV) Nevada,(33) Nevada,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(6) 65+,(2) African American or Black,(2) African American or Black,(4) Postgraduate study,"(3) $50,000-$74,999",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(4) Other Christian,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20032729,1883.8011229,1817.1835346,1220.6373527,1359.5799242,(PA) Pennsylvania,(38) Pennsylvania,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(2) Somewhat important,(2) Holding steady,(1) Help,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(3) 30-39,(1) White,(1) White,(2) Some college/assoc. degree,"(5) $100,000 or more",(3) Neither,(3) Independent,(3) Moderate,(4) Other Christian,(1) Protestant/Other Christian,(4) Rural,(2) Form 2
20032734,393.35093145,379.44071021,289.78481261,277.17299683,(TN) Tennessee,(42) Tennessee,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(4) Very unfavorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(3) College graduate,"(4) $75,000-$99,999",(3) Neither,(2) Republican/Lean Rep,(5) Very conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(4) Form 4
20032787,412.84695778,398.24729101,253.75293892,331.9783168,(MA) Massachusetts,(19) Massachusetts,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(4) 40-49,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(4) Form 4
20032805,742.88838174,716.61733236,536.00810721,489.19819777,(TX) Texas,(43) Texas,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(4) Very unfavorable,(1) Very favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(1) Men,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(3) $50,000-$74,999",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(1) Form 1
20032810,798.91237741,770.66012979,612.70791433,507.46872263,(MD) Maryland,(20) Maryland,(2) Very interested,(2) Probably will vote,(9) 9,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Somewhat important,(2) Holding steady,(2) Hurt,(2) Hurt,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(4) I'm sure I voted,(2) Not,"(2) I thought about voting in the 2014 election for Congress, but didn't","(2) No, it is not","(2) No, it is not",(4) I still haven't decided,(1) Men,(3) 30-39,(1) White,(1) White,(3) College graduate,"(1) Under $25,000",(3) Neither,(3) Independent,(3) Moderate,(4) Other Christian,(1) Protestant/Other Christian,(4) Rural,(4) Form 4
20032857,1739.0800409,1677.5802803,1569.041776,1401.8977296,(TX) Texas,(43) Texas,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(3) No difference,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(2) 25-29,(88) REMOVED FOR DISCLOSURE RISK,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Some college/assoc. degree,"(3) $50,000-$74,999",(3) Neither,(1) Democrat/Lean Dem,(2) Somewhat liberal,(4) Other Christian,(1) Protestant/Other Christian,(1) Urban,(4) Form 4
20032936,555.28541155,535.64863861,472.62419192,557.79362774,(WI) Wisconsin,(48) Wisconsin,(2) Very interested,(1) Definitely will vote,(9) 9,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(2) Somewhat important,(1) Getting ahead,(2) Hurt,(2) Hurt,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(4) 40-49,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(2) Catholic,(2) Catholic,(2) Suburban,(2) Form 2
20032991,2609.6510677,2517.3649669,5427.1703281,5014.9537095,(MI) Michigan,(22) Michigan,(1) Extremely interested,(1) Definitely will vote,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Nonvoter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(1) Under $25,000",(1) Democrat,(1) Democrat/Lean Dem,(5) Very conservative,(4) Other Christian,(1) Protestant/Other Christian,(1) Urban,(3) Form 3
20033012,598.91187231,577.73231996,428.19097719,413.24165968,(AZ) Arizona,(4) Arizona,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(7) Something else,(3) Other,(2) Suburban,(1) Form 1
20033020,1151.0352887,1110.3307823,899.437519,806.26904117,(NJ) New Jersey,(31) New Jersey,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(3) Somewhat unfavorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(4) 40-49,(3) Latino or Hispanic,(3) Latino or Hispanic,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(2) Suburban,(2) Form 2
20033047,79.608912245,76.793671468,64.479171492,60.897396704,(KS) Kansas,(16) Kansas,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,,,,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(3) 30-39,(1) White,(1) White,(2) Some college/assoc. degree,"(5) $100,000 or more",(3) Neither,(1) Democrat/Lean Dem,(1) Very liberal,(8) None,(4) Unaffiliated,(1) Urban,(4) Form 4
20033075,354.54365053,342.00578619,371.58878252,335.74247229,(MO) Missouri,(24) Missouri,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(4) 40-49,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(4) $75,000-$99,999",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(4) Other Christian,(1) Protestant/Other Christian,(1) Urban,(1) Form 1
20033080,298.80968146,288.24275904,154.9783916,115.22225277,(NH) New Hampshire,(30) New Hampshire,(3) Somewhat interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,,(3) Trump was not a factor,,,,(2) Holding steady,(1) Help,(3) No difference,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(2) Women,(4) 40-49,(1) White,(1) White,(3) College graduate,"(2) $25,000-$49,999",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20033095,1527.1134343,1473.1095308,1028.6458631,1147.0071227,(TX) Texas,(43) Texas,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(4) Very unfavorable,(1) Very favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(3) 30-39,(88) REMOVED FOR DISCLOSURE RISK,(5) Other,(3) College graduate,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20033154,8163.9389288,7875.2343966,5384.7892151,5181.9320925,(NY) New York,(34) New York,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(4) 40-49,(2) African American or Black,(2) African American or Black,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(8) None,(4) Unaffiliated,(2) Suburban,(3) Form 3
20033189,408.37415333,393.93266008,309.07787658,319.77591554,(WI) Wisconsin,(48) Wisconsin,(4) Only a little interested,(3) Probably will not vote,(4) 4,(2) Nonvoter,(1) Election Day,,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),,(1) Getting ahead,(1) Help,(1) Help,(3) Leave the law as is,(2) Deported to the country they came from,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(2) No, it is not",,(1) Men,(3) 30-39,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(3) Moderate,(2) Catholic,(2) Catholic,(3) Small town,(3) Form 3
20033192,38.475816811,37.115181609,32.138384189,30.819626776,(NH) New Hampshire,(30) New Hampshire,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,,,,(1) Getting ahead,(1) Help,(1) Help,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(4) $75,000-$99,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(4) Other Christian,(1) Protestant/Other Christian,(3) Small town,(3) Form 3
20033203,3070.6251923,2962.0374851,2128.3750241,1981.8195551,(GA) Georgia,(10) Georgia,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,,,,(2) Holding steady,(2) Hurt,(2) Hurt,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(88) REMOVED FOR DISCLOSURE RISK,(2) African American or Black,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(4) Other Christian,(1) Protestant/Other Christian,(3) Small town,(4) Form 4
20033256,1752.0453169,1690.0870602,1433.8075438,1401.7424451,(OH) Ohio,(35) Ohio,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(2) Deported to the country they came from,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(1) Form 1
20033276,1080.0209781,1041.8277782,1027.6330784,1018.7597068,(PA) Pennsylvania,(38) Pennsylvania,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,(4) Very unfavorable,(1) Very favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(2) Women,(5) 50-64,(1) White,(1) White,(2) Some college/assoc. degree,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20033307,381.01507645,367.54109283,327.29574036,351.21425362,(MD) Maryland,(20) Maryland,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(2) Somewhat favorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(1) Getting ahead,(2) Hurt,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(4) 40-49,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(2) Catholic,(2) Catholic,(3) Small town,(1) Form 1
20033322,3978.9726015,3838.2626533,2341.8177127,1923.2212263,(TX) Texas,(43) Texas,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,(4) Very unfavorable,(2) Somewhat favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(2) Women,(2) 25-29,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(4) Other Christian,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20033331,768.88184632,741.69157999,598.47653658,565.50070191,(MT) Montana,(26) Montana,(2) Very interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,(1) Very favorable,(4) Very unfavorable,(2) Somewhat important,(2) Holding steady,(1) Help,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(2) No, it is not","(2) No, it is not",(2) I decided over the course of the campaign,(2) Women,(6) 65+,(1) White,(1) White,(1) High school or less,"(3) $50,000-$74,999",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(2) Catholic,(2) Catholic,(3) Small town,(4) Form 4
20033361,9262.4593279,8934.9073937,10316.266111,9951.4479995,(FL) Florida,(9) Florida,(3) Somewhat interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(4) Very unfavorable,(1) Very favorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(1) I've known all along,(1) Men,(2) 25-29,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(1) High school or less,"(1) Under $25,000",(2) Republican,(2) Republican/Lean Rep,(1) Very liberal,(4) Other Christian,(1) Protestant/Other Christian,(1) Urban,(3) Form 3
