"","SEX","RACE","MAR","LANX","WAOB","DIS","HICOV","MIG","SCH"
"8293",2,1,1,2,1,2,1,1,1
"8294",2,1,3,2,1,2,1,1,1
"8295",2,1,5,2,1,2,2,1,2
"8296",2,1,5,2,1,2,1,1,2
"8297",2,2,2,2,1,2,1,1,1
"8298",2,1,2,2,1,1,1,1,1
"8299",1,1,1,2,1,1,1,1,1
"8300",2,1,1,2,1,2,1,1,1
"8301",1,1,2,2,1,2,1,1,1
"8302",1,1,5,2,1,2,2,3,3
"8303",1,3,5,2,1,2,1,3,1
"8304",1,1,5,2,1,2,1,3,1
"8305",1,1,1,2,1,2,2,1,1
"8306",2,1,1,2,1,2,1,1,2
"8307",1,1,1,2,1,2,1,1,1
"8308",2,1,1,2,1,2,1,1,1
"8309",2,1,3,2,1,2,1,1,1
"8310",1,1,3,2,1,1,1,1,1
"8311",1,1,1,2,1,2,1,1,1
"8312",2,1,1,2,1,2,1,1,1
"8313",2,1,2,2,1,2,1,1,1
"8314",2,2,5,2,1,2,1,1,1
"8315",1,2,5,2,1,2,1,1,2
"8316",2,1,5,2,1,2,1,3,2
"8317",1,2,5,2,1,2,1,3,1
"8318",2,2,2,2,1,1,1,1,1
"8319",2,1,2,2,1,1,1,1,1
"8320",1,2,1,2,1,2,1,1,1
"8321",2,2,1,2,1,2,1,1,1
"8322",1,1,5,2,1,1,1,1,1
"8323",2,1,2,2,1,1,1,1,1
"8324",2,1,1,2,1,2,1,1,1
"8325",1,1,1,2,1,2,1,1,1
"8326",2,1,1,2,1,2,1,1,1
"8327",1,1,1,1,3,2,2,3,1
"8328",2,2,1,2,1,2,1,1,1
"8329",1,2,1,2,1,2,2,1,1
"8330",1,1,1,2,1,2,1,1,1
"8331",2,1,1,1,1,1,1,1,1
"8332",2,1,2,2,5,2,1,1,1
"8333",1,3,3,2,1,2,1,1,1
"8334",2,3,3,2,1,2,1,1,1
"8335",1,1,1,2,1,2,1,1,1
"8336",2,2,1,1,1,1,1,1,1
"8337",2,1,2,1,3,1,1,1,1
"8338",2,1,1,2,1,2,2,1,1
"8339",1,4,1,2,1,2,1,1,1
"8340",1,2,1,2,1,2,1,3,1
"8341",1,2,5,2,1,2,1,3,1
"8342",2,1,2,2,1,1,1,1,1
"8343",2,1,2,2,1,2,1,1,1
"8344",1,1,1,2,1,2,1,1,1
"8345",2,1,1,2,1,2,1,1,1
"8346",1,1,3,2,1,2,1,1,1
"8347",2,1,5,2,1,2,2,3,1
"8348",1,2,5,2,1,2,2,1,1
"8349",2,2,4,2,1,1,1,1,1
"8350",1,1,4,2,1,2,1,3,1
"8351",1,1,5,2,1,2,1,3,1
"8352",1,1,4,2,1,2,1,1,1
"8353",1,1,3,2,1,2,2,1,1
"8354",2,2,3,2,1,1,1,1,1
"8355",1,1,1,2,1,2,2,1,1
"8356",2,1,1,1,3,2,1,1,1
"8357",1,1,1,2,1,2,1,1,1
"8358",2,1,1,2,1,2,1,1,1
"8359",1,1,2,2,1,2,1,1,1
"8360",2,1,3,2,1,1,1,1,1
"8361",1,1,1,2,1,2,2,1,1
"8362",2,1,1,2,1,2,1,1,1
"8363",1,1,5,2,1,2,1,1,1
"8364",2,2,5,2,1,2,1,3,1
"8365",2,1,1,2,1,2,1,1,1
"8366",1,1,1,2,1,2,1,1,1
"8367",2,2,4,2,1,2,2,1,1
"8368",2,2,5,2,1,2,2,1,2
"8369",1,2,4,2,1,2,1,1,1
"8370",1,1,1,2,1,2,1,1,1
"8371",2,1,1,2,1,2,2,1,1
"8372",2,2,3,2,1,2,1,1,1
"8373",1,1,1,2,1,2,1,1,1
"8374",2,1,1,2,1,2,1,1,1
"8375",1,2,1,2,1,2,1,1,1
"8376",2,2,1,2,1,2,1,1,1
"8377",2,1,1,2,1,2,1,1,1
"8378",1,1,1,2,1,2,1,1,1
"8379",1,1,5,2,1,2,1,1,1
"8380",1,1,1,2,1,2,1,1,1
"8381",2,1,1,2,1,2,1,1,1
"8382",1,4,1,1,3,2,1,1,1
"8383",2,1,1,2,1,2,1,1,1
"8384",2,2,1,2,1,2,1,1,1
"8385",1,2,1,2,1,2,1,1,1
"8386",1,2,5,2,1,1,1,1,1
"8387",1,1,1,2,1,1,1,1,1
"8388",2,1,1,2,1,2,1,1,1
"8389",1,1,3,2,1,2,2,1,1
"8390",2,5,1,2,1,2,1,1,1
"8391",1,5,1,2,1,1,1,1,1
"8392",2,2,2,2,1,2,1,1,1
"8393",2,2,5,2,1,2,1,1,1
"8394",1,2,5,2,1,2,2,1,1
"8395",1,5,3,1,1,1,1,3,1
"8396",1,1,1,2,1,2,1,1,1
"8397",2,1,1,2,1,2,1,1,1
"8398",2,2,5,2,1,2,1,1,1
"8399",1,1,3,1,3,2,2,1,1
"8400",2,5,3,1,3,2,2,1,1
"8401",1,1,5,2,1,2,2,1,1
"8402",2,1,5,2,1,2,1,3,1
"8403",2,1,5,2,1,1,1,3,2
"8404",1,2,1,2,1,1,2,1,1
"8405",2,2,1,2,1,2,2,1,1
"8406",2,2,3,2,1,2,1,3,1
"8407",1,1,1,2,1,2,1,1,1
"8408",2,1,1,2,1,2,1,1,1
"8409",2,1,5,2,1,2,1,1,1
"8410",1,1,5,1,3,2,1,1,3
"8411",1,1,5,2,1,2,1,1,3
"8412",2,2,5,1,1,2,1,3,1
"8413",2,2,5,1,5,2,1,1,3
"8414",1,1,1,2,1,2,1,1,1
"8415",2,1,1,2,1,2,1,1,1
"8416",2,3,5,2,1,2,1,1,1
"8417",2,3,5,2,1,2,2,1,2
"8418",1,1,1,2,1,2,1,1,1
"8419",2,1,1,1,3,2,1,1,1
"8420",1,2,1,1,6,2,2,1,1
"8421",2,2,1,2,1,2,2,1,1
"8422",1,2,5,2,1,2,1,1,2
"8423",1,1,1,2,1,2,1,3,1
"8424",2,1,1,1,1,2,1,3,1
"8425",1,1,1,2,1,2,1,1,1
"8426",2,1,1,1,3,2,2,1,1
"8427",1,1,1,1,5,2,1,1,1
"8428",2,1,1,2,1,2,1,1,1
"8429",2,1,3,2,1,2,1,1,1
"8430",2,1,5,2,1,2,1,3,1
"8431",1,2,1,2,1,2,1,1,1
"8432",2,2,1,2,1,2,1,1,1
"8433",1,2,5,2,1,2,1,1,3
"8434",2,1,3,1,1,1,1,1,1
"8435",1,1,3,1,1,2,1,1,1
"8436",2,1,1,2,1,2,1,1,1
"8437",1,1,1,2,1,2,1,1,1
"8438",2,1,5,2,1,2,1,1,2
"8439",1,1,5,2,1,2,1,3,1
"8440",2,1,1,2,1,2,1,1,1
"8441",1,4,1,2,3,2,2,1,1
"8442",2,1,3,2,1,2,1,1,1
"8443",1,1,3,2,1,2,1,1,1
"8444",1,6,1,2,4,2,1,1,1
"8445",2,1,1,2,1,2,1,1,1
"8446",1,6,5,2,4,2,1,1,3
"8447",2,2,5,2,1,2,2,3,1
"8448",1,1,1,2,1,1,1,1,1
"8449",2,1,1,2,1,2,1,1,1
"8450",1,2,5,2,1,1,1,3,1
"8451",2,1,5,2,1,2,1,1,3
"8452",1,1,5,2,1,2,1,1,1
"8453",1,1,5,2,1,1,1,1,1
"8454",2,1,3,2,1,2,2,1,1
"8455",1,1,1,2,1,2,1,1,1
"8456",2,1,1,2,1,2,2,1,1
"8457",1,6,5,2,4,2,1,3,1
"8458",1,6,1,2,6,2,1,3,1
"8459",2,6,1,2,1,2,1,3,1
"8460",2,1,3,2,1,1,2,1,1
"8461",1,1,1,1,3,2,2,1,1
"8462",2,1,1,2,1,2,1,1,1
"8463",2,3,1,2,1,2,2,1,1
"8464",1,3,1,1,1,2,2,1,1
"8465",1,3,5,2,1,2,1,1,1
"8466",1,3,5,1,1,2,1,1,1
"8467",1,1,1,2,1,2,1,3,1
"8468",1,1,5,2,1,2,1,1,1
"8469",1,2,1,2,1,2,1,1,1
"8470",2,2,5,2,1,2,1,1,1
"8471",1,2,5,2,1,2,1,3,1
"8472",2,2,5,2,1,2,1,1,1
"8473",1,2,5,2,1,2,1,1,1
"8474",1,1,1,2,1,2,2,1,1
"8475",2,1,1,2,1,2,1,1,1
"8476",2,1,3,2,1,2,1,1,1
"8477",1,2,1,2,1,2,1,1,1
"8478",2,2,1,2,1,1,1,1,1
"8479",2,2,1,2,1,2,1,1,1
"8480",1,2,1,2,1,2,1,1,1
"8481",2,2,5,2,1,2,2,1,2
"8482",2,1,5,2,1,2,1,1,2
"8483",1,1,5,2,1,2,1,3,1
"8484",2,1,3,2,1,2,2,1,1
"8485",2,2,1,2,1,2,1,1,1
"8486",1,2,1,2,1,2,1,1,1
"8487",1,6,1,2,6,2,1,1,1
"8488",2,1,5,2,1,2,1,1,1
"8489",1,4,1,2,1,2,1,1,2
"8490",2,1,1,2,1,2,1,1,1
"8491",1,4,5,2,3,2,2,1,1
"8492",1,2,1,1,6,2,1,1,1
"8493",2,2,1,2,1,2,1,1,1
"8494",2,2,5,1,5,2,1,1,1
"8495",2,1,2,2,1,1,1,1,1
"8496",1,1,5,1,1,2,1,1,1
"8497",1,1,5,2,1,2,1,1,1
"8498",2,1,2,2,1,1,1,1,1
"8499",2,1,5,2,1,1,1,1,1
"8500",2,2,3,2,1,2,1,1,1
"8501",2,1,2,2,1,1,1,1,1
"8502",2,2,5,2,1,1,1,3,1
"8503",2,2,5,2,1,1,1,3,2
"8504",1,1,1,2,1,2,1,1,1
"8505",2,1,1,2,1,2,1,1,1
"8506",2,2,3,2,1,1,1,1,1
"8507",1,1,3,2,1,2,1,1,1
"8508",2,1,3,2,1,2,1,1,1
"8509",2,2,5,2,1,2,2,1,1
"8510",1,1,5,2,1,2,1,1,1
"8511",2,1,5,1,3,2,2,1,1
"8512",1,1,1,2,1,2,1,1,1
"8513",2,1,1,2,1,2,1,1,1
"8514",2,1,5,2,1,2,1,3,2
"8515",2,1,1,2,1,2,1,1,1
"8516",1,1,1,2,1,2,1,1,1
"8517",2,1,5,2,1,2,1,1,3
"8518",2,1,2,2,1,1,1,1,1
"8519",1,1,1,2,1,2,1,1,1
"8520",2,1,1,2,1,2,1,1,1
"8521",1,4,1,2,1,2,1,1,1
"8522",2,5,1,2,1,2,1,1,1
"8523",1,2,1,2,1,1,1,3,2
"8524",2,2,1,2,1,2,1,3,2
"8525",1,1,1,2,1,2,2,1,1
"8526",2,1,1,2,1,2,1,1,1
"8527",2,1,1,2,1,2,1,1,1
"8528",1,1,1,2,1,2,1,1,1
"8529",2,2,4,2,1,2,1,1,1
"8530",1,1,1,2,1,2,1,1,1
"8531",2,6,1,2,4,2,1,1,1
"8532",2,1,4,2,1,2,2,1,1
"8533",1,1,1,1,1,2,1,1,1
"8534",2,1,1,2,1,2,1,1,1
"8535",2,1,1,1,3,2,1,1,1
"8536",1,1,1,2,1,2,1,1,1
"8537",1,1,1,2,1,2,1,1,1
"8538",2,1,1,2,1,2,1,1,1
"8539",2,1,2,2,1,2,1,1,1
"8540",1,1,1,1,7,2,2,1,1
"8541",2,1,1,1,1,2,1,1,1
"8542",1,2,1,2,1,2,1,1,1
"8543",2,2,1,2,1,1,1,1,1
"8544",2,1,3,1,1,2,1,1,1
"8545",2,1,2,2,1,2,1,1,1
"8546",1,1,3,2,1,2,1,1,1
"8547",2,1,3,2,1,2,1,1,1
"8548",2,1,5,2,1,2,1,2,3
"8549",1,6,1,2,4,2,1,1,1
"8550",2,6,1,2,4,2,1,1,1
"8551",2,1,5,2,1,2,1,1,1
"8552",2,1,3,2,1,1,1,1,1
"8553",2,1,3,2,1,2,1,1,1
"8554",1,2,1,2,1,1,1,1,1
"8555",2,2,1,2,1,1,1,1,1
"8556",2,2,5,2,1,2,1,1,2
"8557",2,2,3,2,1,2,1,1,1
"8558",2,1,1,2,1,2,1,1,1
"8559",1,1,1,2,1,2,1,1,1
"8560",1,5,1,2,1,2,1,1,1
"8561",2,5,1,2,1,2,1,1,1
"8562",1,6,1,2,6,2,1,1,1
"8563",2,6,1,2,4,2,1,1,1
"8564",1,1,5,2,1,2,1,1,1
"8565",1,1,5,2,1,2,1,1,1
"8566",2,1,5,2,1,2,2,1,1
"8567",1,1,1,2,1,1,1,1,1
"8568",2,1,1,2,1,2,1,1,1
"8569",1,1,1,2,1,2,1,1,1
"8570",2,1,1,2,1,2,2,1,1
"8571",2,2,5,1,1,1,1,3,1
"8572",1,2,5,2,1,2,1,3,3
"8573",2,5,1,2,1,2,1,3,1
"8574",1,5,1,2,1,2,2,3,1
"8575",1,1,3,2,1,2,1,1,1
"8576",1,1,1,2,1,2,1,1,1
"8577",2,1,1,2,1,2,1,1,1
"8578",1,1,1,2,1,1,1,1,1
"8579",2,1,1,1,3,2,1,1,1
"8580",1,1,2,2,1,2,1,1,1
"8581",1,1,1,2,5,2,1,1,1
"8582",2,1,1,1,3,2,2,1,1
"8583",2,1,5,2,1,2,2,1,2
"8584",1,2,5,2,1,2,2,1,1
"8585",1,1,1,2,1,2,2,1,1
"8586",2,1,1,2,1,2,1,1,1
"8587",2,1,1,2,4,2,1,3,1
"8588",1,1,1,2,1,2,1,3,1
"8589",1,1,1,2,7,2,1,1,1
"8590",2,1,1,1,1,2,1,1,1
"8591",2,1,1,2,1,2,1,1,1
"8592",1,1,1,2,1,1,1,3,1
"8593",1,1,1,2,1,2,1,1,1
"8594",2,1,1,2,1,2,1,1,1
"8595",1,1,5,2,1,1,1,1,1
"8596",1,1,1,2,1,2,1,1,1
"8597",2,1,1,2,1,2,1,1,1
"8598",1,1,1,2,1,2,1,1,1
"8599",2,1,5,2,1,2,1,3,1
"8600",2,1,2,2,1,1,1,1,1
"8601",2,1,3,2,1,2,1,1,1
"8602",2,2,5,2,1,2,1,1,1
"8603",2,1,1,2,1,2,1,1,1
"8604",1,1,1,2,1,2,1,1,1
"8605",1,1,1,1,1,2,1,1,1
"8606",2,1,1,2,1,2,1,1,1
"8607",2,1,5,2,1,2,1,1,1
"8608",1,1,3,2,1,1,1,1,1
"8609",2,1,3,1,1,2,2,1,1
"8610",2,2,3,2,1,1,1,1,3
"8611",2,2,5,2,1,2,1,1,2
"8612",2,2,2,2,1,1,1,1,1
"8613",2,1,2,2,1,2,2,1,1
"8614",1,1,1,2,1,2,1,1,1
"8615",2,1,1,2,1,2,1,1,1
"8616",1,1,1,2,1,2,1,1,1
"8617",2,1,1,2,1,2,1,1,1
"8618",2,1,5,2,1,2,1,1,1
"8619",2,1,1,2,1,2,1,1,1
"8620",1,1,1,2,1,1,1,1,1
"8621",2,1,3,2,1,2,1,1,1
"8622",2,1,1,1,2,2,1,1,1
"8623",1,1,1,2,1,2,1,1,1
"8624",2,1,1,2,1,2,1,1,1
"8625",2,1,5,2,1,2,1,1,1
"8626",2,1,5,2,1,2,1,1,1
"8627",2,1,3,2,1,1,1,1,1
"8628",2,1,5,2,1,2,1,1,1
"8629",1,1,5,2,1,2,1,1,1
"8630",2,1,5,2,1,1,1,3,1
"8631",2,1,4,1,3,2,1,3,1
"8632",1,1,1,2,1,2,1,1,1
"8633",2,1,1,2,1,2,1,1,1
"8634",2,1,4,2,1,2,1,1,1
"8635",1,6,1,2,1,2,1,1,1
"8636",2,6,1,2,4,2,1,1,1
"8637",1,6,5,1,4,2,1,1,1
"8638",2,6,2,2,1,2,1,1,1
"8639",2,1,1,2,1,2,1,1,1
"8640",1,1,1,2,1,2,1,1,1
"8641",1,2,3,2,1,2,2,1,1
"8642",1,1,1,2,1,1,1,1,1
"8643",2,1,1,2,1,2,1,1,1
"8644",2,1,3,1,1,2,1,1,2
"8645",2,1,5,2,1,2,2,1,1
"8646",1,1,1,2,1,2,1,1,1
"8647",2,1,1,2,1,2,1,1,1
"8648",1,1,5,2,1,2,1,1,1
"8649",2,1,2,2,1,1,1,3,1
"8650",2,1,1,2,1,2,1,1,1
"8651",1,1,1,2,1,2,2,1,1
"8652",1,2,5,2,1,2,2,1,1
"8653",2,2,3,2,1,2,1,1,1
"8654",1,2,5,2,1,2,1,1,1
"8655",1,2,5,2,1,2,1,1,1
"8656",2,1,2,2,1,2,1,1,1
"8657",1,1,3,1,1,1,1,1,1
"8658",1,1,2,2,1,1,1,1,1
"8659",1,1,1,2,1,2,1,1,1
"8660",2,1,1,2,1,2,1,1,1
"8661",2,1,3,2,1,2,1,1,1
"8662",1,1,1,2,1,2,1,1,1
"8663",2,1,1,2,1,2,1,1,1
"8664",1,1,5,2,4,2,1,1,1
"8665",1,1,5,2,1,2,1,1,2
"8666",1,5,5,2,1,2,1,3,2
"8667",1,1,1,2,1,2,1,1,1
"8668",2,1,1,2,1,2,1,1,1
"8669",1,1,5,2,1,2,1,3,1
"8670",2,1,2,2,1,1,1,1,1
"8671",2,1,3,2,1,2,1,1,1
"8672",1,1,1,2,1,2,1,1,1
"8673",2,1,1,2,1,2,1,1,1
"8674",2,1,5,2,1,2,1,1,3
"8675",2,2,5,2,1,2,1,1,2
"8676",2,2,5,2,1,2,1,1,2
"8677",2,2,2,2,1,1,1,1,1
"8678",1,1,1,2,1,2,2,1,1
"8679",2,1,1,1,3,2,2,1,1
"8680",1,1,1,2,1,2,1,1,1
"8681",2,1,1,2,1,2,1,1,1
"8682",2,1,1,2,1,2,1,1,1
"8683",1,1,1,2,1,2,1,1,1
"8684",2,2,3,1,1,2,1,3,1
"8685",1,1,1,2,1,2,2,1,1
"8686",2,1,1,2,1,1,1,1,1
"8687",1,2,1,2,1,1,1,1,1
"8688",2,2,1,2,1,2,1,1,1
"8689",1,1,1,2,1,2,2,1,1
"8690",2,1,1,1,3,2,2,1,1
"8691",1,1,5,2,1,2,1,1,2
"8692",2,2,4,2,1,2,2,1,1
"8693",2,3,4,2,1,2,1,3,1
"8694",2,1,2,2,1,1,1,1,1
"8695",2,1,2,2,1,1,1,1,1
"8696",2,1,4,2,1,2,1,1,1
"8697",1,1,5,2,1,2,1,3,3
"8698",2,2,3,2,1,1,1,1,1
"8699",1,1,3,2,1,1,1,1,1
"8700",2,2,3,2,1,1,1,1,1
"8701",1,1,1,2,1,2,2,1,1
"8702",2,1,1,2,1,2,1,1,1
"8703",1,1,5,2,1,2,2,1,1
"8704",1,2,5,2,1,2,2,1,1
"8705",1,1,1,2,1,1,2,1,1
"8706",2,1,1,2,1,2,1,1,1
"8707",1,1,1,2,1,2,1,1,1
"8708",2,1,1,2,1,2,1,1,1
"8709",2,1,2,2,1,1,1,1,1
"8710",1,1,5,2,1,2,1,1,1
"8711",2,2,1,2,1,2,1,1,1
"8712",1,2,1,2,1,2,1,1,1
"8713",2,2,5,2,1,2,1,1,2
"8714",2,1,1,2,1,2,1,1,1
"8715",1,1,1,2,5,2,1,1,1
"8716",2,1,1,2,1,2,1,1,1
"8717",1,2,1,2,1,2,2,1,1
"8718",2,1,1,2,1,2,1,3,1
"8719",1,1,1,2,1,2,1,3,1
"8720",2,1,5,2,1,2,1,1,1
"8721",2,2,3,2,1,2,1,1,1
"8722",1,1,3,2,1,1,1,1,1
"8723",1,1,5,2,1,2,1,1,1
"8724",2,1,1,2,1,2,1,3,1
"8725",1,1,1,2,1,1,1,3,1
"8726",1,2,1,2,1,2,1,3,1
"8727",2,2,2,2,1,1,1,1,1
"8728",1,6,1,2,6,2,1,1,1
"8729",2,6,1,1,4,2,2,1,1
"8730",2,1,1,2,1,1,1,1,2
"8731",1,1,1,2,1,2,1,1,1
"8732",1,1,2,2,1,2,1,1,1
"8733",1,1,1,2,1,2,1,1,1
"8734",2,1,1,2,1,2,1,1,1
"8735",1,1,3,2,1,2,1,1,1
"8736",1,2,4,2,1,2,1,3,1
"8737",1,6,5,2,1,2,2,3,2
"8738",1,1,1,2,1,2,1,1,1
"8739",2,1,1,1,3,2,1,1,1
"8740",1,1,5,2,1,2,1,3,1
"8741",1,1,1,2,1,2,1,3,1
"8742",2,1,1,2,1,2,1,3,1
"8743",2,1,2,2,1,1,1,1,1
"8744",2,1,2,2,1,1,1,1,1
"8745",2,1,5,2,1,1,1,3,1
"8746",1,1,1,2,1,2,1,1,1
"8747",2,1,1,1,3,2,1,1,1
"8748",1,1,1,2,1,2,1,1,1
"8749",2,1,1,2,1,1,1,1,1
"8750",1,1,2,2,1,1,1,1,1
"8751",1,1,1,2,1,2,1,3,1
"8752",2,1,1,2,1,2,1,3,2
"8753",2,1,5,1,1,2,2,3,1
"8754",2,1,5,2,1,2,1,3,2
"8755",2,1,2,2,1,1,1,1,1
"8756",1,1,1,2,1,2,1,3,1
"8757",2,1,1,2,1,2,1,3,1
"8758",1,3,3,2,1,2,2,1,1
"8759",1,2,2,2,1,1,1,3,1
"8760",1,1,3,2,1,2,1,1,2
"8761",1,1,1,2,1,2,1,1,1
"8762",2,1,1,2,1,2,1,1,1
"8763",1,1,1,2,1,1,1,1,1
"8764",2,1,1,2,1,1,1,1,1
"8765",1,1,1,2,1,2,1,1,1
"8766",2,1,1,2,1,2,1,1,1
"8767",1,2,3,1,1,2,1,1,1
"8768",1,1,1,2,1,2,2,1,1
"8769",2,1,1,2,1,2,1,1,1
"8770",2,1,2,2,1,1,1,1,1
"8771",2,1,4,2,1,2,1,1,1
"8772",2,1,5,2,1,2,1,1,1
"8773",2,1,2,2,1,2,1,1,1
"8774",1,1,1,2,1,2,1,1,1
"8775",2,1,1,2,1,2,1,1,1
"8776",2,1,1,2,1,2,2,3,1
"8777",1,1,1,2,1,2,1,1,1
"8778",1,1,3,2,1,2,1,1,1
"8779",2,1,3,2,6,1,1,1,1
"8780",2,1,2,2,1,2,1,1,1
"8781",1,1,5,2,1,2,1,3,1
"8782",2,1,5,2,1,1,1,1,1
"8783",2,1,3,2,1,2,1,1,1
"8784",1,1,1,2,1,2,1,1,1
"8785",2,1,1,2,1,1,1,1,2
"8786",1,1,5,2,1,2,1,1,1
"8787",2,2,5,2,1,2,1,3,2
"8788",1,6,5,2,1,2,1,2,2
"8789",2,2,4,2,1,2,1,1,1
"8790",1,2,5,2,1,2,1,3,1
"8791",1,1,1,2,1,2,1,1,1
"8792",2,1,1,2,1,2,1,1,1
"8793",1,1,5,2,1,2,1,1,1
"8794",1,1,3,2,1,2,1,1,1
"8795",2,1,3,1,1,1,1,3,1
"8796",1,1,1,2,1,2,2,1,1
"8797",2,1,1,2,1,2,1,1,1
"8798",1,2,1,2,1,1,2,1,1
"8799",2,2,1,2,1,2,1,1,1
"8800",1,2,3,2,1,2,1,3,2
"8801",2,1,1,2,1,1,1,3,1
"8802",1,1,1,2,1,2,2,3,1
"8803",1,1,1,2,1,1,2,1,1
"8804",2,1,1,2,5,2,2,1,1
"8805",2,1,3,2,1,2,1,1,1
"8806",2,1,2,2,1,1,1,1,1
"8807",2,1,2,2,1,2,1,1,1
"8808",1,1,4,2,1,2,2,1,1
"8809",1,1,2,2,1,2,1,1,1
"8810",2,1,4,2,1,2,2,1,1
"8811",2,1,5,2,1,2,1,3,1
"8812",1,1,1,2,1,1,1,1,1
"8813",2,1,1,2,1,2,1,1,1
"8814",1,1,5,1,1,2,1,1,1
"8815",2,1,5,2,1,2,1,1,2
"8816",2,1,1,2,1,2,1,1,1
"8817",1,5,1,2,1,2,1,1,1
"8818",2,1,1,2,1,2,2,1,1
"8819",1,1,1,2,1,2,1,1,1
"8820",1,1,1,2,1,2,1,1,1
"8821",2,1,1,2,1,2,1,1,1
"8822",1,1,1,2,1,2,1,1,1
"8823",2,1,1,2,5,2,1,1,1
"8824",1,2,1,2,3,2,1,1,1
"8825",2,2,1,1,5,2,1,1,1
"8826",1,1,1,2,1,1,1,1,1
"8827",2,1,1,1,3,2,2,1,1
"8828",1,1,5,2,1,2,1,1,1
"8829",2,1,3,2,1,1,1,1,1
"8830",1,1,1,2,1,2,1,3,1
"8831",2,1,1,2,1,2,1,3,1
"8832",1,1,2,2,1,2,1,1,1
"8833",1,1,2,2,1,2,1,3,1
"8834",1,1,5,2,1,2,1,1,1
"8835",1,1,1,2,1,2,1,1,1
"8836",2,1,1,2,1,2,1,1,1
"8837",2,1,1,2,1,2,1,1,1
"8838",1,1,1,2,1,1,1,1,1
"8839",1,1,1,1,3,2,1,1,1
"8840",2,1,1,1,3,2,1,1,1
"8841",1,1,5,2,1,2,1,1,1
"8842",1,2,5,2,1,2,1,3,1
"8843",1,2,1,2,1,1,1,1,1
"8844",2,2,1,2,1,2,1,1,1
"8845",1,1,3,2,1,2,1,1,1
"8846",2,1,1,2,1,2,1,1,1
"8847",1,1,1,2,1,2,1,1,1
"8848",1,1,3,2,1,1,1,1,1
"8849",2,1,5,2,1,2,1,1,1
"8850",1,2,4,2,1,2,1,1,1
"8851",2,2,1,2,1,2,1,1,1
"8852",1,2,1,2,1,2,1,1,1
"8853",1,2,4,2,1,2,2,1,1
"8854",1,1,5,2,1,2,2,3,1
"8855",2,4,3,2,1,2,2,1,1
"8856",2,2,3,2,1,1,2,1,1
"8857",2,2,5,2,1,2,1,1,1
"8858",2,1,3,2,1,2,1,1,1
"8859",1,1,5,2,1,2,1,1,1
"8860",2,1,3,2,6,1,1,1,1
"8861",2,1,1,2,1,2,1,1,1
"8862",1,1,1,2,1,2,1,1,1
"8863",2,1,2,2,1,1,1,1,1
"8864",2,1,1,2,1,2,1,1,1
"8865",2,1,2,2,1,1,1,1,1
"8866",1,1,5,2,1,1,1,1,1
"8867",2,2,2,2,1,2,1,1,1
"8868",2,2,5,2,1,1,1,1,2
"8869",2,1,1,1,3,2,2,3,1
"8870",1,1,1,2,5,2,1,3,1
"8871",2,1,2,2,1,1,1,1,1
"8872",1,4,1,1,3,2,2,1,1
"8873",2,4,1,2,1,2,1,1,1
"8874",1,4,5,2,3,2,1,1,1
"8875",2,2,1,2,1,2,2,1,1
"8876",1,2,1,2,1,2,1,1,1
"8877",1,6,1,2,4,2,1,3,1
"8878",2,6,1,2,1,2,1,3,3
"8879",2,1,2,2,1,1,1,1,1
"8880",2,2,2,2,1,2,1,1,1
"8881",1,2,5,2,1,2,2,1,1
"8882",1,1,5,2,1,2,1,1,1
"8883",1,1,1,1,3,2,1,1,1
"8884",2,1,1,2,1,2,1,1,1
"8885",2,6,1,2,4,1,1,1,1
"8886",1,6,1,2,1,2,1,1,1
"8887",1,6,5,2,4,2,1,1,1
"8888",2,6,5,2,4,2,1,1,1
"8889",2,2,3,2,1,2,1,1,1
"8890",1,1,1,2,1,2,1,1,1
"8891",2,1,1,2,1,2,1,1,1
"8892",2,2,2,2,1,1,1,1,1
"8893",2,1,1,2,1,2,1,1,1
"8894",1,1,1,2,1,2,1,1,1
"8895",2,1,2,2,1,2,1,1,1
"8896",2,1,2,2,1,1,1,1,1
"8897",1,1,5,2,1,2,1,1,1
"8898",2,1,5,2,1,2,1,1,1
"8899",2,1,4,2,1,1,1,1,2
"8900",1,1,5,1,3,2,2,3,2
"8901",1,1,5,1,3,2,2,3,1
"8902",2,6,3,2,1,1,1,1,1
"8903",1,6,1,2,1,2,1,1,2
"8904",1,1,1,2,1,1,2,1,1
"8905",2,1,1,2,1,2,1,1,1
"8906",1,1,5,2,1,2,2,3,1
"8907",1,1,5,2,1,2,2,3,1
"8908",1,1,3,2,1,2,2,1,1
"8909",1,1,1,2,1,2,1,1,1
"8910",2,1,1,2,1,2,1,1,1
"8911",2,1,2,2,1,2,1,1,1
"8912",1,1,5,2,1,1,1,1,1
"8913",2,1,5,2,1,2,2,3,2
"8914",2,2,5,2,1,2,1,1,1
"8915",2,2,3,2,1,1,1,1,1
"8916",2,1,2,2,1,2,2,1,1
"8917",2,2,4,2,1,2,2,3,1
"8918",1,1,2,2,5,1,1,1,1
"8919",1,6,5,2,1,1,1,1,3
"8920",2,1,1,2,1,2,1,1,1
"8921",1,1,1,2,1,2,1,1,1
"8922",1,1,3,2,1,2,2,1,1
"8923",2,1,2,2,1,1,1,1,1
"8924",2,1,1,2,5,2,1,1,1
"8925",1,1,1,2,1,2,1,1,1
"8926",1,6,1,2,4,2,1,1,1
